10/01/2018,1308.75,1314.29,1311.52
11/01/2018,1315.47,1320.79,1318.13
12/01/2018,1323.88,1329.2,1326.54
13/01/2018,,,-1
14/01/2018,,,-1
15/01/2018,1337.93,1343.44,1340.685
16/01/2018,1337.62,1343.26,1340.44
17/01/2018,1335.06,1340.54,1337.8
18/01/2018,1324.68,1330.39,1327.535
19/01/2018,1328.4,1333.96,1331.18
20/01/2018,,,-1
21/01/2018,,,-1
22/01/2018,1329.41,1334.76,1332.085
23/01/2018,1333.11,1338.45,1335.78
24/01/2018,1339.25,1344.89,1342.07
25/01/2018,1358.07,1363.49,1360.78
26/01/2018,1348.99,1354.51,1351.75
27/01/2018,,,-1
28/01/2018,,,-1
29/01/2018,1345.9,1351.39,1348.645
30/01/2018,1335.09,1340.73,1337.91
31/01/2018,1338.02,1343.58,1340.8
01/02/2018,1340.5,1346.11,1343.305
02/02/2018,1345.39,1350.65,1348.02
03/02/2018,,,-1
04/02/2018,,,-1
05/02/2018,1329.29,1334.77,1332.03
06/02/2018,1339.06,1344.58,1341.82
07/02/2018,1325.86,1331.28,1328.57
08/02/2018,1310.99,1316.28,1313.635
09/02/2018,1315.78,1321.16,1318.47
10/02/2018,,,-1
11/02/2018,,,-1
12/02/2018,1319.13,1324.53,1321.83
13/02/2018,1322.15,1327.59,1324.87
14/02/2018,1330.6,1335.9,1333.25
15/02/2018,1351,1356.39,1353.695
16/02/2018,1353.71,1359.16,1356.435
17/02/2018,,,-1
18/02/2018,,,-1
19/02/2018,1346.16,1351.46,1348.81
20/02/2018,1338.96,1344.37,1341.665
21/02/2018,1325.23,1330.66,1327.945
22/02/2018,1321.35,1326.63,1323.99
23/02/2018,1326.36,1331.6,1328.98
24/02/2018,,,-1
25/02/2018,,,-1
26/02/2018,1332.42,1337.84,1335.13
27/02/2018,1331.24,1336.58,1333.91
28/02/2018,1315.13,1320.56,1317.845
01/03/2018,1312.41,1317.75,1315.08
02/03/2018,1314.59,1320.01,1317.3
03/03/2018,,,-1
04/03/2018,,,-1
05/03/2018,1323.56,1329.09,1326.325
06/03/2018,1319.45,1324.91,1322.18
07/03/2018,1332.37,1337.83,1335.1
08/03/2018,1324.14,1329.49,1326.815
09/03/2018,1316.11,1321.44,1318.775
10/03/2018,,,-1
11/03/2018,,,-1
12/03/2018,1320.18,1325.37,1322.775
13/03/2018,1318.88,1324.03,1321.455
14/03/2018,1324.09,1329.35,1326.72
15/03/2018,1323.14,1328.33,1325.735
16/03/2018,1314.24,1319.41,1316.825
17/03/2018,,,-1
18/03/2018,,,-1
19/03/2018,1308.76,1314.02,1311.39
20/03/2018,1313.48,1318.84,1316.16
21/03/2018,1310.8,1316.15,1313.475
22/03/2018,1328.67,1333.89,1331.28
23/03/2018,1335.27,1340.47,1337.87
24/03/2018,,,-1
25/03/2018,,,-1
26/03/2018,1344.5,1349.77,1347.135
27/03/2018,1350.48,1355.99,1353.235
28/03/2018,1341.47,1346.94,1344.205
29/03/2018,1323.5,1328.95,1326.225
30/03/2018,1321.5,1328.5,1325
31/03/2018,,,-1
01/04/2018,,,-1
02/04/2018,1327.64,1332.94,1330.29
03/04/2018,1336.84,1341.95,1339.395
04/04/2018,1333.39,1338.75,1336.07
05/04/2018,1327.01,1332.37,1329.69
06/04/2018,1325.96,1331.27,1328.615
07/04/2018,,,-1
08/04/2018,,,-1
09/04/2018,1329.02,1334.42,1331.72
10/04/2018,1332.26,1337.65,1334.955
11/04/2018,1339.45,1344.77,1342.11
12/04/2018,1347.95,1353.31,1350.63
13/04/2018,1336.42,1341.91,1339.165
14/04/2018,,,-1
15/04/2018,,,-1
16/04/2018,1342.68,1348.35,1345.515
17/04/2018,1343.57,1348.87,1346.22
18/04/2018,1342.13,1347.36,1344.745
19/04/2018,1348.43,1354.01,1351.22
20/04/2018,1340.24,1345.67,1342.955
21/04/2018,,,-1
22/04/2018,,,-1
23/04/2018,1330.57,1335.95,1333.26
24/04/2018,1323.25,1328.77,1326.01
25/04/2018,1325.11,1330.61,1327.86
26/04/2018,1320.8,1326.24,1323.52
27/04/2018,1314.72,1319.97,1317.345
28/04/2018,,,-1
29/04/2018,,,-1
30/04/2018,1318.39,1323.89,1321.14
01/05/2018,1309.87,1315.25,1312.56
02/05/2018,1305.92,1311.4,1308.66
03/05/2018,1306,1311.37,1308.685
04/05/2018,1309.37,1314.55,1311.96
05/05/2018,,,-1
06/05/2018,,,-1
07/05/2018,1313.13,1318.47,1315.8
08/05/2018,1310.85,1316.09,1313.47
09/05/2018,1307.9,1313.17,1310.535
10/05/2018,1310.78,1316.01,1313.395
11/05/2018,1317.99,1323.3,1320.645
12/05/2018,,,-1
13/05/2018,,,-1
14/05/2018,1318,1323.3,1320.65
15/05/2018,1310.11,1315.41,1312.76
16/05/2018,1291.01,1296.25,1293.63
17/05/2018,1288.65,1293.99,1291.32
18/05/2018,1286.91,1292.09,1289.5
19/05/2018,,,-1
20/05/2018,,,-1
21/05/2018,1284.75,1290.07,1287.41
22/05/2018,1288.76,1294.01,1291.385
23/05/2018,1289.83,1295.08,1292.455
24/05/2018,1292.57,1297.92,1295.245
25/05/2018,1300.64,1305.96,1303.3
26/05/2018,,,-1
27/05/2018,,,-1
28/05/2018,1295.62,1300.76,1298.19
29/05/2018,1296.01,1301.33,1298.67
30/05/2018,1296.99,1302.36,1299.675
31/05/2018,1300.61,1306.1,1303.355
01/06/2018,1296.44,1302,1299.22
02/06/2018,,,-1
03/06/2018,,,-1
04/06/2018,1290.03,1295.35,1292.69
05/06/2018,1289.43,1294.82,1292.125
06/06/2018,1294.86,1300.23,1297.545
07/06/2018,1294.63,1300.11,1297.37
08/06/2018,1294.18,1299.75,1296.965
09/06/2018,,,-1
10/06/2018,,,-1
11/06/2018,1295.85,1301.16,1298.505
12/06/2018,1295.39,1300.71,1298.05
13/06/2018,1292.45,1297.77,1295.11
14/06/2018,1297.47,1302.91,1300.19
15/06/2018,1298.56,1303.96,1301.26
16/06/2018,,,-1
17/06/2018,,,-1
18/06/2018,1277.93,1283.23,1280.58
19/06/2018,1279.22,1284.59,1281.905
20/06/2018,1271.3,1276.93,1274.115
21/06/2018,1263.54,1269.09,1266.315
22/06/2018,1265.77,1271.14,1268.455
23/06/2018,,,-1
24/06/2018,,,-1
25/06/2018,1265.93,1271.23,1268.58
26/06/2018,1261.25,1267,1264.125
27/06/2018,1254.14,1259.61,1256.875
28/06/2018,1249.38,1254.74,1252.06
29/06/2018,1246.94,1252.29,1249.615
30/06/2018,,,-1
01/07/2018,,,-1
02/07/2018,1247.8,1253.44,1250.62
03/07/2018,1238.72,1244,1241.36
04/07/2018,1254.78,1260.26,1257.52
05/07/2018,1253,1258.38,1255.69
06/07/2018,1252.87,1258.39,1255.63
07/07/2018,,,-1
08/07/2018,,,-1
09/07/2018,1256.15,1261.62,1258.885
10/07/2018,1255.26,1260.62,1257.94
11/07/2018,1249.58,1255.14,1252.36
12/07/2018,1240.94,1246.49,1243.715
13/07/2018,1242.5,1248.06,1245.28
14/07/2018,,,-1
15/07/2018,,,-1
16/07/2018,1240.54,1246.02,1243.28
17/07/2018,1238.88,1244.31,1241.595
18/07/2018,1223.8,1229.04,1226.42
19/07/2018,1221.46,1227.03,1224.245
20/07/2018,1218.49,1223.71,1221.1
21/07/2018,,,-1
22/07/2018,,,-1
23/07/2018,1228.87,1234.46,1231.665
24/07/2018,1219.94,1225.43,1222.685
25/07/2018,1223.08,1228.42,1225.75
26/07/2018,1228.47,1233.71,1231.09
27/07/2018,1220.79,1226.07,1223.43
28/07/2018,,,-1
29/07/2018,,,-1
30/07/2018,1218.61,1224,1221.305
31/07/2018,1218.77,1224.26,1221.515
01/08/2018,1219.65,1224.96,1222.305
02/08/2018,1215.97,1221.34,1218.655
03/08/2018,1204.9,1210.34,1207.62
04/08/2018,,,-1
05/08/2018,,,-1
06/08/2018,1211.97,1217.43,1214.7
07/08/2018,1208.08,1213.27,1210.675
08/08/2018,1210.33,1215.69,1213.01
09/08/2018,1211.22,1216.63,1213.925
10/08/2018,1208.29,1213.59,1210.94
11/08/2018,,,-1
12/08/2018,,,-1
13/08/2018,1205.87,1211.19,1208.53
14/08/2018,1191.98,1197.21,1194.595
15/08/2018,1186.73,1192.19,1189.46
16/08/2018,1169.47,1174.69,1172.08
17/08/2018,1173.43,1179.01,1176.22
18/08/2018,,,-1
19/08/2018,,,-1
20/08/2018,1182.96,1188.35,1185.655
21/08/2018,1191.29,1196.41,1193.85
22/08/2018,1192.76,1198.12,1195.44
23/08/2018,1189.32,1194.56,1191.94
24/08/2018,1184.57,1190.02,1187.295
25/08/2018,,,-1
26/08/2018,,,-1
27/08/2018,1203.26,1208.79,1206.025
28/08/2018,1207.56,1213.13,1210.345
29/08/2018,1200.36,1206.05,1203.205
30/08/2018,1201.7,1207,1204.35
31/08/2018,1200.48,1205.88,1203.18
01/09/2018,,,-1
02/09/2018,,,-1
03/09/2018,1197.37,1202.82,1200.095
04/09/2018,1196.37,1201.8,1199.085
05/09/2018,1190.5,1196.17,1193.335
06/09/2018,1196.31,1201.8,1199.055
07/09/2018,1198.6,1203.91,1201.255
08/09/2018,,,-1
09/09/2018,,,-1
10/09/2018,1191.76,1197.18,1194.47
11/09/2018,1192.19,1197.56,1194.875
12/09/2018,1192.54,1198.02,1195.28
13/09/2018,1202.69,1208.2,1205.445
14/09/2018,1202.1,1207.52,1204.81
15/09/2018,,,-1
16/09/2018,,,-1
17/09/2018,1192.7,1198,1195.35
18/09/2018,1195.93,1201.42,1198.675
19/09/2018,1198.5,1204.02,1201.26
20/09/2018,1201.37,1206.69,1204.03
21/09/2018,1205.91,1211.43,1208.67
22/09/2018,,,-1
23/09/2018,,,-1
24/09/2018,,,-1
25/09/2018,1196.47,1201.66,1199.065
26/09/2018,1198.29,1203.72,1201.005
27/09/2018,1194.01,1199.44,1196.725
28/09/2018,1181.16,1186.51,1183.835
29/09/2018,,,-1
30/09/2018,,,-1
01/10/2018,1185.72,1191.18,1188.45
02/10/2018,1188.92,1194.22,1191.57
03/10/2018,1202.93,1208.22,1205.575
04/10/2018,1195.35,1200.89,1198.12
05/10/2018,1196.33,1201.8,1199.065
06/10/2018,,,-1
07/10/2018,,,-1
08/10/2018,1195.25,1200.68,1197.965
09/10/2018,1187.25,1192.9,1190.075
10/10/2018,1186.54,1192.06,1189.3
11/10/2018,1191.62,1196.98,1194.3
12/10/2018,1217.22,1222.46,1219.84
13/10/2018,,,-1
14/10/2018,,,-1
15/10/2018,1220.15,1225.76,1222.955
16/10/2018,1224.51,1230,1227.255
17/10/2018,1221.09,1226.27,1223.68
18/10/2018,1220.02,1225.49,1222.755
19/10/2018,1224.46,1229.89,1227.175
20/10/2018,,,-1
21/10/2018,,,-1
22/10/2018,1224.13,1229.53,1226.83
23/10/2018,1223.07,1228.75,1225.91
24/10/2018,1229.35,1234.52,1231.935
25/10/2018,1232.87,1238.12,1235.495
26/10/2018,1230.12,1235.54,1232.83
27/10/2018,,,-1
28/10/2018,,,-1
29/10/2018,1229.91,1235.23,1232.57
30/10/2018,1224.62,1229.87,1227.245
31/10/2018,1216.45,1221.87,1219.16
01/11/2018,1216.24,1221.64,1218.94
02/11/2018,1230.45,1235.72,1233.085
03/11/2018,,,-1
04/11/2018,,,-1
05/11/2018,1229.63,1235.58,1232.605
06/11/2018,1228.22,1233.59,1230.905
07/11/2018,1225.36,1230.7,1228.03
08/11/2018,1222.2,1227.73,1224.965
09/11/2018,1218.04,1223.46,1220.75
10/11/2018,,,-1
11/11/2018,,,-1
12/11/2018,1206.41,1211.86,1209.135
13/11/2018,1200.67,1205.95,1203.31
14/11/2018,1199.99,1205.42,1202.705
15/11/2018,1208.3,1214.11,1211.205
16/11/2018,1212.21,1217.61,1214.91
17/11/2018,,,-1
18/11/2018,,,-1
19/11/2018,1218.09,1223.48,1220.785
20/11/2018,1220.65,1225.9,1223.275
21/11/2018,1219.02,1224.55,1221.785
22/11/2018,1224.11,1229.48,1226.795
23/11/2018,1224.03,1229.47,1226.75
24/11/2018,,,-1
25/11/2018,,,-1
26/11/2018,1221.74,1227.61,1224.675
27/11/2018,1219.04,1224.59,1221.815
28/11/2018,1211.55,1217.12,1214.335
29/11/2018,1221.06,1226.52,1223.79
30/11/2018,1221.73,1227.3,1224.515
01/12/2018,,,-1
02/12/2018,,,-1
03/12/2018,1223.44,1228.63,1226.035
04/12/2018,1231.79,1237.25,1234.52
05/12/2018,1233.26,1238.9,1236.08
06/12/2018,1235.74,1241.14,1238.44
07/12/2018,1236.38,1242.12,1239.25
08/12/2018,,,-1
09/12/2018,,,-1
10/12/2018,1245.78,1251.51,1248.645
11/12/2018,1243.2,1248.83,1246.015
12/12/2018,1241.32,1246.69,1244.005
13/12/2018,1242.66,1248.19,1245.425
14/12/2018,1238.47,1244.07,1241.27
15/12/2018,,,-1
16/12/2018,,,-1
17/12/2018,1234.98,1240.33,1237.655
18/12/2018,1244.58,1250.06,1247.32
19/12/2018,1247.39,1252.87,1250.13
20/12/2018,1242.83,1248.21,1245.52
21/12/2018,1257.57,1263.53,1260.55
22/12/2018,,,-1
23/12/2018,,,-1
24/12/2018,1259.92,1265.16,1262.54
25/12/2018,1265.99,1272.27,1269.13
26/12/2018,1268.81,1274.54,1271.675
27/12/2018,1266.71,1272.28,1269.495
28/12/2018,1275.06,1280.54,1277.8
29/12/2018,,,-1
30/12/2018,,,-1
31/12/2018,1276.47,1281.99,1279.23
01/01/2019,1279.67,1285.56,1282.615
02/01/2019,1280.56,1286.13,1283.345
03/01/2019,1285.74,1291.25,1288.495
04/01/2019,1292.75,1298.14,1295.445
05/01/2019,,,-1
06/01/2019,,,-1
07/01/2019,1286.23,1291.71,1288.97
08/01/2019,1282.54,1288.06,1285.3
09/01/2019,1281.2,1286.7,1283.95
10/01/2019,1292.01,1297.25,1294.63
11/01/2019,1288.47,1293.83,1291.15
12/01/2019,,,-1
13/01/2019,,,-1
14/01/2019,1288.64,1293.89,1291.265
15/01/2019,1288.55,1294.04,1291.295
16/01/2019,1287.53,1292.83,1290.18
17/01/2019,1290.44,1295.93,1293.185
18/01/2019,1288.57,1294.01,1291.29
19/01/2019,,,-1
20/01/2019,,,-1
21/01/2019,1279.36,1284.97,1282.165
22/01/2019,1277.17,1282.62,1279.895
23/01/2019,1281.96,1287.24,1284.6
24/01/2019,1279.56,1285.11,1282.335
25/01/2019,1279.48,1284.86,1282.17
26/01/2019,,,-1
27/01/2019,,,-1
28/01/2019,1300.64,1305.8,1303.22
29/01/2019,1302.18,1307.48,1304.83
30/01/2019,1310.63,1316.24,1313.435
31/01/2019,1316.85,1322.16,1319.505
01/02/2019,1316.25,1322.04,1319.145
02/02/2019,,,-1
03/02/2019,,,-1
04/02/2019,1311.44,1316.75,1314.095
05/02/2019,1310.73,1316.34,1313.535
06/02/2019,1311.73,1317.3,1314.515
07/02/2019,1302.13,1307.57,1304.85
08/02/2019,1306.89,1312.51,1309.7
09/02/2019,,,-1
10/02/2019,,,-1
11/02/2019,1309.27,1314.6,1311.935
12/02/2019,1306.34,1311.78,1309.06
13/02/2019,1309.49,1314.78,1312.135
14/02/2019,1305.36,1310.82,1308.09
15/02/2019,1310.34,1315.64,1312.99
16/02/2019,,,-1
17/02/2019,,,-1
18/02/2019,1320.54,1325.82,1323.18
19/02/2019,1322.52,1328.07,1325.295
20/02/2019,1339.88,1345.32,1342.6
21/02/2019,1336.45,1341.85,1339.15
22/02/2019,1322.92,1328.25,1325.585
23/02/2019,,,-1
24/02/2019,,,-1
25/02/2019,1327.59,1332.99,1330.29
26/02/2019,1325.19,1330.61,1327.9
27/02/2019,1325.35,1330.87,1328.11
28/02/2019,1317.47,1322.72,1320.095
01/03/2019,1309.71,1315.03,1312.37
02/03/2019,,,-1
03/03/2019,,,-1
04/03/2019,1291.58,1297.02,1294.3
05/03/2019,1284.61,1289.98,1287.295
06/03/2019,1285.5,1290.86,1288.18
07/03/2019,1283.29,1288.65,1285.97
08/03/2019,1286.55,1292.03,1289.29
09/03/2019,,,-1
10/03/2019,,,-1
11/03/2019,1294.41,1299.9,1297.155
12/03/2019,1292.66,1298.05,1295.355
13/03/2019,1301.62,1307.04,1304.33
14/03/2019,1302.62,1308.01,1305.315
15/03/2019,1295.77,1301.31,1298.54
16/03/2019,,,-1
17/03/2019,,,-1
18/03/2019,1298.15,1303.55,1300.85
19/03/2019,1303.02,1308.45,1305.735
20/03/2019,1302.27,1307.71,1304.99
21/03/2019,1314.95,1320.31,1317.63
22/03/2019,1307.14,1312.59,1309.865
23/03/2019,,,-1
24/03/2019,,,-1
25/03/2019,1312.46,1317.96,1315.21
26/03/2019,1316.93,1322.35,1319.64
27/03/2019,1313.74,1319.24,1316.49
28/03/2019,1307.11,1312.57,1309.84
29/03/2019,1287.45,1292.76,1290.105
30/03/2019,,,-1
31/03/2019,,,-1
01/04/2019,1289.11,1294.56,1291.835
02/04/2019,1284.68,1290.14,1287.41
03/04/2019,1289.71,1295.02,1292.365
04/04/2019,1289.2,1294.66,1291.93
05/04/2019,1287.34,1292.85,1290.095
06/04/2019,,,-1
07/04/2019,,,-1
08/04/2019,1293.13,1298.65,1295.89
09/04/2019,1296.59,1301.9,1299.245
10/04/2019,1300.82,1306.21,1303.515
11/04/2019,1304.26,1309.57,1306.915
12/04/2019,1290.26,1295.72,1292.99
13/04/2019,,,-1
14/04/2019,,,-1
15/04/2019,1285.63,1291.11,1288.37
16/04/2019,1283.39,1288.75,1286.07
17/04/2019,1274.76,1280.12,1277.44
18/04/2019,1270.76,1276.19,1273.475
19/04/2019,1272.51,1278.28,1275.395
20/04/2019,,,-1
21/04/2019,,,-1
22/04/2019,1276,1281,1278.5
23/04/2019,1271.77,1277.1,1274.435
24/04/2019,1268.07,1273.6,1270.835
25/04/2019,1273.32,1278.61,1275.965
26/04/2019,1277.37,1282.92,1280.145
27/04/2019,,,-1
28/04/2019,,,-1
29/04/2019,1282,1287.38,1284.69
30/04/2019,1279.58,1285.24,1282.41
01/05/2019,1278.24,1283.8,1281.02
02/05/2019,1271.61,1276.97,1274.29
03/05/2019,1268.66,1273.98,1271.32
04/05/2019,,,-1
05/05/2019,,,-1
06/05/2019,1280.08,1285.74,1282.91
07/05/2019,1279.57,1285.15,1282.36
08/05/2019,1283.72,1289.02,1286.37
09/05/2019,1279.69,1285.09,1282.39
10/05/2019,1282.19,1287.53,1284.86
11/05/2019,,,-1
12/05/2019,,,-1
13/05/2019,1281.97,1287.36,1284.665
14/05/2019,1296.99,1302.32,1299.655
15/05/2019,1293.75,1299.03,1296.39
16/05/2019,1293.74,1299.18,1296.46
17/05/2019,1283.87,1289.18,1286.525
18/05/2019,,,-1
19/05/2019,,,-1
20/05/2019,1273.95,1279.24,1276.595
21/05/2019,1273.25,1278.76,1276.005
22/05/2019,1271.3,1276.58,1273.94
23/05/2019,1271.31,1276.92,1274.115
24/05/2019,1280.72,1286.16,1283.44
25/05/2019,,,-1
26/05/2019,,,-1
27/05/2019,1283.52,1288.89,1286.205
28/05/2019,1280.99,1286.6,1283.795
29/05/2019,1279.2,1284.62,1281.91
30/05/2019,1275.62,1280.98,1278.3
31/05/2019,1289.62,1294.86,1292.24
01/06/2019,,,-1
02/06/2019,,,-1
03/06/2019,1309.19,1314.79,1311.99
04/06/2019,1322.48,1327.86,1325.17
05/06/2019,1326.35,1331.69,1329.02
06/06/2019,1328.93,1334.26,1331.595
07/06/2019,1330.98,1336.24,1333.61
08/06/2019,,,-1
09/06/2019,,,-1
10/06/2019,1326.69,1332.09,1329.39
11/06/2019,1324.79,1330.25,1327.52
12/06/2019,1329.44,1334.79,1332.115
13/06/2019,1332.37,1337.74,1335.055
14/06/2019,1346.02,1351.46,1348.74
15/06/2019,,,-1
16/06/2019,,,-1
17/06/2019,1336.34,1341.72,1339.03
18/06/2019,1339.53,1344.91,1342.22
19/06/2019,1341.89,1347.57,1344.73
20/06/2019,1374.26,1379.82,1377.04
21/06/2019,1395.44,1401.06,1398.25
22/06/2019,,,-1
23/06/2019,,,-1
24/06/2019,1402.1,1407.45,1404.775
25/06/2019,1426,1431.55,1428.775
26/06/2019,1407.52,1412.87,1410.195
27/06/2019,1403.88,1409.5,1406.69
28/06/2019,1414.46,1419.92,1417.19
29/06/2019,,,-1
30/06/2019,,,-1
01/07/2019,1387.71,1393.21,1390.46
02/07/2019,1386.89,1392.44,1389.665
03/07/2019,1424.58,1430.3,1427.44
04/07/2019,1414.13,1419.61,1416.87
05/07/2019,1414.47,1420.08,1417.275
06/07/2019,,,-1
07/07/2019,,,-1
08/07/2019,1398.54,1403.96,1401.25
09/07/2019,1390.76,1396.31,1393.535
10/07/2019,1390.74,1396.2,1393.47
11/07/2019,1420.24,1425.67,1422.955
12/07/2019,1404.95,1410.42,1407.685
13/07/2019,,,-1
14/07/2019,,,-1
15/07/2019,1410.98,1416.47,1413.725
16/07/2019,1411.58,1417.08,1414.33
17/07/2019,1402.07,1407.8,1404.935
18/07/2019,1421.05,1426.53,1423.79
19/07/2019,1439.02,1444.53,1441.775
20/07/2019,,,-1
21/07/2019,,,-1
22/07/2019,1424.08,1429.53,1426.805
23/07/2019,1416.4,1421.95,1419.175
24/07/2019,1417.99,1423.44,1420.715
25/07/2019,1421.66,1426.96,1424.31
26/07/2019,1414.04,1419.39,1416.715
27/07/2019,,,-1
28/07/2019,,,-1
29/07/2019,1417.71,1423.17,1420.44
30/07/2019,1422.12,1427.52,1424.82
31/07/2019,1427.15,1432.57,1429.86
01/08/2019,1406.24,1411.62,1408.93
02/08/2019,1433.37,1438.89,1436.13
03/08/2019,,,-1
04/08/2019,,,-1
05/08/2019,1447.14,1452.69,1449.915
06/08/2019,1462.68,1468.11,1465.395
07/08/2019,1481.71,1487.26,1484.485
08/08/2019,1496.75,1502.18,1499.465
09/08/2019,1501.63,1507.08,1504.355
10/08/2019,,,-1
11/08/2019,,,-1
12/08/2019,1493.87,1499.33,1496.6
13/08/2019,1514.88,1520.29,1517.585
14/08/2019,1497.32,1502.77,1500.045
15/08/2019,1515.62,1521.26,1518.44
16/08/2019,1517.11,1522.65,1519.88
17/08/2019,,,-1
18/08/2019,,,-1
19/08/2019,1504.91,1510.56,1507.735
20/08/2019,1493.96,1499.61,1496.785
21/08/2019,1500.15,1505.66,1502.905
22/08/2019,1498.15,1503.66,1500.905
23/08/2019,1493.09,1498.57,1495.83
24/08/2019,,,-1
25/08/2019,,,-1
26/08/2019,1535.63,1541.2,1538.415
27/08/2019,1526.88,1532.42,1529.65
28/08/2019,1536.4,1541.8,1539.1
29/08/2019,1539.94,1545.55,1542.745
30/08/2019,1523.92,1529.47,1526.695
31/08/2019,,,-1
01/09/2019,,,-1
02/09/2019,1522.13,1527.74,1524.935
03/09/2019,1523.59,1529.25,1526.42
04/09/2019,1540.21,1545.77,1542.99
05/09/2019,1543.71,1549.24,1546.475
06/09/2019,1511.57,1516.93,1514.25
07/09/2019,,,-1
08/09/2019,,,-1
09/09/2019,1505.97,1511.49,1508.73
10/09/2019,1489.17,1494.77,1491.97
11/09/2019,1488.46,1494.14,1491.3
12/09/2019,1494.45,1500.04,1497.245
13/09/2019,1497.1,1502.87,1499.985
14/09/2019,,,-1
15/09/2019,,,-1
16/09/2019,1502.84,1508.32,1505.58
17/09/2019,1495.34,1500.9,1498.12
18/09/2019,1499.41,1504.9,1502.155
19/09/2019,1491.29,1496.75,1494.02
20/09/2019,1499.7,1505.13,1502.415
21/09/2019,,,-1
22/09/2019,,,-1
23/09/2019,1513.64,1519.12,1516.38
24/09/2019,1518.81,1524.29,1521.55
25/09/2019,1527.76,1533.31,1530.535
26/09/2019,1505.48,1511.09,1508.285
27/09/2019,1500.96,1506.39,1503.675
28/09/2019,,,-1
29/09/2019,,,-1
30/09/2019,1490.43,1495.96,1493.195
01/10/2019,1463.8,1469.32,1466.56
02/10/2019,1476.53,1481.95,1479.24
03/10/2019,1497.12,1502.55,1499.835
04/10/2019,1505.55,1510.94,1508.245
05/10/2019,,,-1
06/10/2019,,,-1
07/10/2019,1502.71,1508.17,1505.44
08/10/2019,1489.68,1495.18,1492.43
09/10/2019,1503.78,1509.35,1506.565
10/10/2019,1506.95,1512.45,1509.7
11/10/2019,1494.44,1499.94,1497.19
12/10/2019,,,-1
13/10/2019,,,-1
14/10/2019,1484.72,1490.15,1487.435
15/10/2019,1490.61,1495.97,1493.29
16/10/2019,1480.5,1485.99,1483.245
17/10/2019,1486.71,1492.25,1489.48
18/10/2019,1488.56,1494.03,1491.295
19/10/2019,,,-1
20/10/2019,,,-1
21/10/2019,1488,1493.48,1490.74
22/10/2019,1482.38,1487.81,1485.095
23/10/2019,1487.31,1492.83,1490.07
24/10/2019,1489.11,1494.57,1491.84
25/10/2019,1501.09,1506.51,1503.8
26/10/2019,,,-1
27/10/2019,,,-1
28/10/2019,1502.55,1507.96,1505.255
29/10/2019,1489.71,1495.03,1492.37
30/10/2019,1486.1,1491.58,1488.84
31/10/2019,1495.3,1500.74,1498.02
01/11/2019,1508.77,1514.18,1511.475
02/11/2019,,,-1
03/11/2019,,,-1
04/11/2019,1509.49,1514.92,1512.205
05/11/2019,1503.19,1508.71,1505.95
06/11/2019,1482.97,1488.4,1485.685
07/11/2019,1486.8,1492.23,1489.515
08/11/2019,1466.53,1472.08,1469.305
09/11/2019,,,-1
10/11/2019,,,-1
11/11/2019,1459.86,1465.19,1462.525
12/11/2019,1451.75,1457.14,1454.445
13/11/2019,1456.71,1462.08,1459.395
14/11/2019,1462.11,1467.59,1464.85
15/11/2019,1463.9,1469.31,1466.605
16/11/2019,,,-1
17/11/2019,,,-1
18/11/2019,1462.78,1468.22,1465.5
19/11/2019,1468.5,1473.9,1471.2
20/11/2019,1472.19,1477.55,1474.87
21/11/2019,1469.92,1475.4,1472.66
22/11/2019,1462.89,1468.31,1465.6
23/11/2019,,,-1
24/11/2019,,,-1
25/11/2019,1457.59,1463.04,1460.315
26/11/2019,1452.26,1457.58,1454.92
27/11/2019,1456.96,1462.48,1459.72
28/11/2019,1454,1459.35,1456.675
29/11/2019,1454.58,1459.95,1457.265
30/11/2019,,,-1
01/12/2019,,,-1
02/12/2019,1456.92,1462.31,1459.615
03/12/2019,1459.54,1464.94,1462.24
04/12/2019,1476.67,1482.14,1479.405
05/12/2019,1473.08,1478.46,1475.77
06/12/2019,1472.54,1477.94,1475.24
07/12/2019,,,-1
08/12/2019,,,-1
09/12/2019,1458.07,1463.55,1460.81
10/12/2019,1458.92,1464.45,1461.685
11/12/2019,1461.62,1467.02,1464.32
12/12/2019,1471.85,1477.29,1474.57
13/12/2019,1465.65,1471.15,1468.4
14/12/2019,,,-1
15/12/2019,,,-1
16/12/2019,1472.71,1478.11,1475.41
17/12/2019,1473.7,1479.24,1476.47
18/12/2019,1473.97,1479.45,1476.71
19/12/2019,1473.51,1478.88,1476.195
20/12/2019,1475.98,1481.38,1478.68
21/12/2019,,,-1
22/12/2019,,,-1
23/12/2019,1478.44,1484.05,1481.245
24/12/2019,1485.73,1491.17,1488.45
25/12/2019,1496.21,1502.84,1499.525
26/12/2019,1499.29,1504.97,1502.13
27/12/2019,1508.14,1513.71,1510.925
28/12/2019,,,-1
29/12/2019,,,-1
30/12/2019,1511.46,1516.87,1514.165
31/12/2019,1518.35,1523.77,1521.06
